data;
param :Aij: A :=
	"OBJ.FUNC"	"C------1"	-.602570E+02
	"R----166"	"C------1"	0.512809E+01
	"R----171"	"C------1"	-.813242E+00
	"OBJ.FUNC"	"C------2"	-.128629E+03
	"R----188"	"C------2"	-.244953E+00
	"R----230"	"C------2"	0.579184E+00
	"OBJ.FUNC"	"C------3"	-.390971E+02
	"R-----39"	"C------3"	-.940073E+01
	"R----131"	"C------3"	0.134070E+01
	"R----182"	"C------3"	0.183889E+01
	"OBJ.FUNC"	"C------4"	0.207305E+02
	"R-----56"	"C------4"	0.750112E+01
	"R----100"	"C------4"	0.796573E+01
	"R----174"	"C------4"	0.706549E+01
	"OBJ.FUNC"	"C------5"	0.822732E+02
	"R-----14"	"C------5"	-.709554E+01
	"R-----56"	"C------5"	0.377132E+01
	"OBJ.FUNC"	"C------6"	-.850304E+01
	"R-----37"	"C------6"	0.437715E+00
	"R-----65"	"C------6"	0.148202E+01
	"OBJ.FUNC"	"C------7"	0.380688E+01
	"OBJ.FUNC"	"C------8"	0.112043E+03
	"R----165"	"C------8"	0.824193E+01
	"R----173"	"C------8"	-.901591E+01
	"R----176"	"C------8"	-.495221E+01
	"R----235"	"C------8"	0.157198E+01
	"OBJ.FUNC"	"C------9"	-.345311E+02
	"OBJ.FUNC"	"C-----10"	-.380823E+01
	"R-----29"	"C-----10"	0.213630E+01
	"R-----98"	"C-----10"	0.866370E+00
	"R----142"	"C-----10"	-.571547E+01
	"OBJ.FUNC"	"C-----11"	0.396262E+02
	"R-----77"	"C-----11"	0.582213E+01
	"R----124"	"C-----11"	0.396753E+01
	"R----228"	"C-----11"	-.821831E+01
	"OBJ.FUNC"	"C-----12"	-.871005E+02
	"R-----36"	"C-----12"	0.188490E+01
	"R-----46"	"C-----12"	-.550706E+01
	"R-----82"	"C-----12"	-.269620E+01
	"OBJ.FUNC"	"C-----13"	-.415278E+01
	"R-----15"	"C-----13"	-.985866E+01
	"R----150"	"C-----13"	-.204408E+01
	"R----213"	"C-----13"	0.757089E+00
	"OBJ.FUNC"	"C-----14"	0.507726E+02
	"R-----31"	"C-----14"	-.910486E+01
	"R-----64"	"C-----14"	0.666902E+01
	"OBJ.FUNC"	"C-----15"	-.153692E+02
	"R-----24"	"C-----15"	0.970347E+01
	"R-----61"	"C-----15"	-.507538E+01
	"R-----70"	"C-----15"	0.668488E+01
	"R----207"	"C-----15"	-.756556E+01
	"OBJ.FUNC"	"C-----16"	0.340700E+02
	"R-----12"	"C-----16"	-.266532E+01
	"R-----80"	"C-----16"	0.933388E+01
	"R----208"	"C-----16"	-.315652E+00
	"R----242"	"C-----16"	-.832023E+01
	"OBJ.FUNC"	"C-----17"	0.559389E+00
	"R----138"	"C-----17"	0.986986E+01
	"OBJ.FUNC"	"C-----18"	0.122625E+03
	"R-----86"	"C-----18"	0.885161E+01
	"R----187"	"C-----18"	0.927016E+00
	"R----196"	"C-----18"	-.341347E+01
	"R----213"	"C-----18"	0.813906E+01
	"OBJ.FUNC"	"C-----19"	0.275370E+02
	"R-----14"	"C-----19"	0.957936E+01
	"R-----42"	"C-----19"	-.351574E+01
	"R-----48"	"C-----19"	-.859564E+01
	"R-----83"	"C-----19"	-.777450E+01
	"R----153"	"C-----19"	-.422975E+01
	"R----192"	"C-----19"	-.533485E+01
	"R----193"	"C-----19"	0.495456E+01
	"OBJ.FUNC"	"C-----20"	0.123822E+02
	"R------8"	"C-----20"	0.832167E+01
	"R-----14"	"C-----20"	-.430180E+01
	"R-----57"	"C-----20"	0.347088E+01
	"R-----80"	"C-----20"	0.682871E+01
	"R-----82"	"C-----20"	-.531851E+01
	"R----233"	"C-----20"	0.126068E+01
	"OBJ.FUNC"	"C-----21"	0.427802E+01
	"R-----74"	"C-----21"	0.103354E+01
	"R----124"	"C-----21"	0.554745E+01
	"R----194"	"C-----21"	-.209626E+01
	"OBJ.FUNC"	"C-----22"	0.557004E+02
	"R-----21"	"C-----22"	0.522792E+01
	"R----103"	"C-----22"	-.120083E+01
	"OBJ.FUNC"	"C-----23"	0.591383E+02
	"R-----41"	"C-----23"	0.457651E+01
	"R-----78"	"C-----23"	0.941489E+01
	"R----195"	"C-----23"	-.817097E+01
	"R----218"	"C-----23"	-.710587E+01
	"OBJ.FUNC"	"C-----24"	0.525797E+02
	"R-----47"	"C-----24"	-.520749E+01
	"R-----54"	"C-----24"	0.813066E+00
	"R----142"	"C-----24"	0.642235E+01
	"R----159"	"C-----24"	-.353304E+01
	"OBJ.FUNC"	"C-----25"	-.315257E+02
	"OBJ.FUNC"	"C-----26"	0.125948E+02
	"R----160"	"C-----26"	-.763074E+01
	"R----185"	"C-----26"	0.615683E+01
	"R----194"	"C-----26"	0.163236E+01
	"OBJ.FUNC"	"C-----27"	-.231076E+02
	"R-----38"	"C-----27"	-.527799E+01
	"R-----82"	"C-----27"	0.709619E+01
	"R----107"	"C-----27"	0.282032E+01
	"R----113"	"C-----27"	0.565776E+00
	"R----115"	"C-----27"	-.149423E+01
	"R----130"	"C-----27"	0.217374E+01
	"R----199"	"C-----27"	-.785374E+01
	"OBJ.FUNC"	"C-----28"	0.501065E+02
	"R----118"	"C-----28"	-.985631E+01
	"OBJ.FUNC"	"C-----29"	-.101576E+03
	"R----238"	"C-----29"	0.541929E+01
	"OBJ.FUNC"	"C-----30"	0.817199E+02
	"R----132"	"C-----30"	-.733453E+01
	"R----188"	"C-----30"	0.775488E+01
	"R----244"	"C-----30"	0.220399E+01
	"OBJ.FUNC"	"C-----31"	0.475200E+02
	"OBJ.FUNC"	"C-----32"	-.331064E+02
	"R-----56"	"C-----32"	-.264205E+01
	"R-----75"	"C-----32"	-.389424E+00
	"R----186"	"C-----32"	-.682994E+01
	"R----221"	"C-----32"	-.122006E+01
	"OBJ.FUNC"	"C-----33"	-.105774E+02
	"R-----77"	"C-----33"	0.103572E+01
	"R----130"	"C-----33"	0.365870E+01
	"R----167"	"C-----33"	0.499561E+01
	"OBJ.FUNC"	"C-----34"	-.954661E+01
	"R----131"	"C-----34"	-.644286E+01
	"R----138"	"C-----34"	-.955908E+01
	"R----236"	"C-----34"	-.702306E+00
	"R----241"	"C-----34"	0.434112E+01
	"OBJ.FUNC"	"C-----35"	0.185222E+01
	"R------1"	"C-----35"	-.657465E+01
	"R------5"	"C-----35"	0.925186E+01
	"R-----63"	"C-----35"	0.238702E+01
	"R-----82"	"C-----35"	-.368116E+01
	"R----219"	"C-----35"	-.202752E+01
	"OBJ.FUNC"	"C-----36"	-.213795E+02
	"R-----27"	"C-----36"	-.257613E+01
	"OBJ.FUNC"	"C-----37"	-.353207E+02
	"R-----32"	"C-----37"	0.308564E+01
	"R----175"	"C-----37"	0.260427E+01
	"OBJ.FUNC"	"C-----38"	-.804652E+02
	"OBJ.FUNC"	"C-----39"	-.298417E+02
	"R-----60"	"C-----39"	0.812590E+01
	"R----229"	"C-----39"	0.875362E+01
	"OBJ.FUNC"	"C-----40"	-.287544E+02
	"R-----44"	"C-----40"	-.282766E+01
	"R----138"	"C-----40"	0.888449E+01
	"R----143"	"C-----40"	0.814636E+01
	"R----220"	"C-----40"	-.530486E+01
	"OBJ.FUNC"	"C-----41"	-.662304E+01
	"R----102"	"C-----41"	0.862774E+01
	"R----245"	"C-----41"	-.742246E+00
	"OBJ.FUNC"	"C-----42"	0.431454E+02
	"R-----55"	"C-----42"	-.764237E+00
	"R----121"	"C-----42"	-.820621E+01
	"R----200"	"C-----42"	0.911161E+01
	"OBJ.FUNC"	"C-----43"	-.869982E+01
	"R-----63"	"C-----43"	0.562251E+01
	"OBJ.FUNC"	"C-----44"	-.821418E+02
	"R----166"	"C-----44"	-.101585E+01
	"R----195"	"C-----44"	-.197747E+01
	"OBJ.FUNC"	"C-----45"	0.120388E+02
	"R----108"	"C-----45"	-.104681E+01
	"R----150"	"C-----45"	-.849119E+01
	"R----247"	"C-----45"	-.633490E+01
	"OBJ.FUNC"	"C-----46"	-.481264E+02
	"R-----64"	"C-----46"	0.456386E+00
	"R----102"	"C-----46"	0.671838E+01
	"R----121"	"C-----46"	0.415269E+01
	"R----186"	"C-----46"	-.265778E+01
	"OBJ.FUNC"	"C-----47"	0.702413E+01
	"R-----18"	"C-----47"	0.732478E+01
	"R-----46"	"C-----47"	0.747867E+01
	"OBJ.FUNC"	"C-----48"	-.375131E+02
	"R-----89"	"C-----48"	0.353860E+01
	"R----127"	"C-----48"	-.276438E+00
	"R----163"	"C-----48"	-.397036E+01
	"R----220"	"C-----48"	0.380516E+01
	"OBJ.FUNC"	"C-----49"	0.655506E+01
	"R-----41"	"C-----49"	0.752996E+01
