data;
param :Aij: A :=
	"R-----48"	"C------1"	0.100000E+01
	"R----377"	"C------1"	0.100000E+01
	"R----496"	"C------1"	0.100000E+01
	"R----823"	"C------1"	0.100000E+01
	"OBJ.FUNC"	"C------2"	0.200000E+02
	"R----170"	"C------2"	0.100000E+01
	"R----239"	"C------2"	0.100000E+01
	"R----593"	"C------2"	0.100000E+01
	"R----732"	"C------2"	0.100000E+01
	"R----275"	"C------3"	0.100000E+01
	"R----406"	"C------3"	0.100000E+01
	"R----648"	"C------3"	0.100000E+01
	"R----852"	"C------3"	0.100000E+01
	"OBJ.FUNC"	"C------4"	0.400000E+02
	"R----372"	"C------4"	0.100000E+01
	"R----397"	"C------4"	0.100000E+01
	"R----670"	"C------4"	0.100000E+01
	"R----847"	"C------4"	0.100000E+01
	"R------8"	"C------5"	0.100000E+01
	"R----337"	"C------5"	0.100000E+01
	"R----461"	"C------5"	0.100000E+01
	"R----793"	"C------5"	0.100000E+01
	"OBJ.FUNC"	"C------6"	0.400000E+01
	"R----105"	"C------6"	0.100000E+01
	"R----280"	"C------6"	0.100000E+01
	"R----543"	"C------6"	0.100000E+01
	"R----750"	"C------6"	0.100000E+01
	"OBJ.FUNC"	"C------7"	0.200000E+02
	"R----353"	"C------7"	0.100000E+01
	"R----416"	"C------7"	0.100000E+01
	"R----667"	"C------7"	0.100000E+01
	"R----868"	"C------7"	0.100000E+01
	"R-----23"	"C------8"	0.100000E+01
	"R----290"	"C------8"	0.100000E+01
	"R----474"	"C------8"	0.100000E+01
	"R----758"	"C------8"	0.100000E+01
	"OBJ.FUNC"	"C------9"	0.240000E+02
	"R-----42"	"C------9"	0.100000E+01
	"R----447"	"C------9"	0.100000E+01
	"R----490"	"C------9"	0.100000E+01
	"R----890"	"C------9"	0.100000E+01
	"R-----91"	"C-----10"	0.100000E+01
	"R----446"	"C-----10"	0.100000E+01
	"R----534"	"C-----10"	0.100000E+01
	"R----891"	"C-----10"	0.100000E+01
	"R----262"	"C-----11"	0.100000E+01
	"R----411"	"C-----11"	0.100000E+01
	"R----642"	"C-----11"	0.100000E+01
	"R----859"	"C-----11"	0.100000E+01
	"OBJ.FUNC"	"C-----12"	0.200000E+02
	"R----373"	"C-----12"	0.100000E+01
	"R----404"	"C-----12"	0.100000E+01
	"R----670"	"C-----12"	0.100000E+01
	"R----854"	"C-----12"	0.100000E+01
	"OBJ.FUNC"	"C-----13"	0.360000E+02
	"R------3"	"C-----13"	0.100000E+01
	"R----414"	"C-----13"	0.100000E+01
	"R----455"	"C-----13"	0.100000E+01
	"R----862"	"C-----13"	0.100000E+01
	"OBJ.FUNC"	"C-----14"	0.240000E+02
	"R-----55"	"C-----14"	0.100000E+01
	"R----434"	"C-----14"	0.100000E+01
	"R----504"	"C-----14"	0.100000E+01
	"R----876"	"C-----14"	0.100000E+01
	"R-----17"	"C-----15"	0.100000E+01
	"R----360"	"C-----15"	0.100000E+01
	"R----468"	"C-----15"	0.100000E+01
	"R----811"	"C-----15"	0.100000E+01
	"OBJ.FUNC"	"C-----16"	0.320000E+02
	"R------7"	"C-----16"	0.100000E+01
	"R----218"	"C-----16"	0.100000E+01
	"R----451"	"C-----16"	0.100000E+01
	"R----718"	"C-----16"	0.100000E+01
	"R-----48"	"C-----17"	0.100000E+01
	"R----321"	"C-----17"	0.100000E+01
	"R----495"	"C-----17"	0.100000E+01
	"R----778"	"C-----17"	0.100000E+01
	"OBJ.FUNC"	"C-----18"	0.400000E+01
	"R----184"	"C-----18"	0.100000E+01
	"R----345"	"C-----18"	0.100000E+01
	"R----603"	"C-----18"	0.100000E+01
	"R----802"	"C-----18"	0.100000E+01
	"OBJ.FUNC"	"C-----19"	0.200000E+01
	"R----292"	"C-----19"	0.100000E+01
	"R----429"	"C-----19"	0.100000E+01
	"R----652"	"C-----19"	0.100000E+01
	"R----881"	"C-----19"	0.100000E+01
	"OBJ.FUNC"	"C-----20"	0.160000E+02
	"R-----19"	"C-----20"	0.100000E+01
	"R----206"	"C-----20"	0.100000E+01
	"R----465"	"C-----20"	0.100000E+01
	"R----712"	"C-----20"	0.100000E+01
	"OBJ.FUNC"	"C-----21"	0.400000E+01
	"R-----37"	"C-----21"	0.100000E+01
	"R----124"	"C-----21"	0.100000E+01
	"R----485"	"C-----21"	0.100000E+01
	"R----683"	"C-----21"	0.100000E+01
	"OBJ.FUNC"	"C-----22"	0.600000E+01
	"R-----85"	"C-----22"	0.100000E+01
	"R----116"	"C-----22"	0.100000E+01
	"R----529"	"C-----22"	0.100000E+01
	"R----682"	"C-----22"	0.100000E+01
	"OBJ.FUNC"	"C-----23"	0.200000E+02
	"R----178"	"C-----23"	0.100000E+01
	"R----247"	"C-----23"	0.100000E+01
	"R----597"	"C-----23"	0.100000E+01
	"R----736"	"C-----23"	0.100000E+01
	"OBJ.FUNC"	"C-----24"	0.400000E+01
	"R----293"	"C-----24"	0.100000E+01
	"R----436"	"C-----24"	0.100000E+01
	"R----652"	"C-----24"	0.100000E+01
	"R----888"	"C-----24"	0.100000E+01
	"OBJ.FUNC"	"C-----25"	0.100000E+02
	"R-----56"	"C-----25"	0.100000E+01
	"R----105"	"C-----25"	0.100000E+01
	"R----498"	"C-----25"	0.100000E+01
	"R----679"	"C-----25"	0.100000E+01
	"R----302"	"C-----26"	-.100000E+01
	"R----303"	"C-----26"	-.100000E+01
	"R----304"	"C-----26"	-.100000E+01
	"R----305"	"C-----26"	-.100000E+01
	"R----306"	"C-----26"	-.100000E+01
	"R----307"	"C-----26"	-.100000E+01
	"R----308"	"C-----26"	-.100000E+01
	"R----655"	"C-----26"	-.100000E+01
	"R----656"	"C-----26"	-.100000E+01
	"R----768"	"C-----26"	-.100000E+01
	"R----769"	"C-----26"	-.100000E+01
	"R----770"	"C-----26"	-.100000E+01
	"R----771"	"C-----26"	-.100000E+01
	"R----772"	"C-----26"	-.100000E+01
	"R----900"	"C-----26"	0.100000E+01
	"R----910"	"C-----26"	0.100000E+01
	"OBJ.FUNC"	"C-----27"	0.240000E+02
	"R-----36"	"C-----27"	0.100000E+01
	"R----397"	"C-----27"	0.100000E+01
	"R----490"	"C-----27"	0.100000E+01
	"R----841"	"C-----27"	0.100000E+01
	"OBJ.FUNC"	"C-----28"	0.100000E+02
	"R----197"	"C-----28"	0.100000E+01
	"R----228"	"C-----28"	0.100000E+01
	"R----609"	"C-----28"	0.100000E+01
	"R----724"	"C-----28"	0.100000E+01
	"OBJ.FUNC"	"C-----29"	0.200000E+02
	"R----280"	"C-----29"	0.100000E+01
	"R----329"	"C-----29"	0.100000E+01
	"R----646"	"C-----29"	0.100000E+01
	"R----787"	"C-----29"	0.100000E+01
	"OBJ.FUNC"	"C-----30"	0.600000E+01
	"R-----14"	"C-----30"	0.100000E+01
	"R----275"	"C-----30"	0.100000E+01
	"R----459"	"C-----30"	0.100000E+01
	"R----749"	"C-----30"	0.100000E+01
	"R-----15"	"C-----31"	-.100000E+01
	"R-----16"	"C-----31"	-.100000E+01
	"R-----17"	"C-----31"	-.100000E+01
	"R-----18"	"C-----31"	-.100000E+01
	"R-----19"	"C-----31"	-.100000E+01
	"R-----20"	"C-----31"	-.100000E+01
	"R-----21"	"C-----31"	-.100000E+01
	"R----463"	"C-----31"	-.100000E+01
	"R----464"	"C-----31"	-.100000E+01
	"R----465"	"C-----31"	-.100000E+01
	"R----466"	"C-----31"	-.100000E+01
	"R----467"	"C-----31"	-.100000E+01
	"R----468"	"C-----31"	-.100000E+01
	"R----469"	"C-----31"	-.100000E+01
	"R----899"	"C-----31"	0.100000E+01
	"R----905"	"C-----31"	0.100000E+01
	"OBJ.FUNC"	"C-----32"	0.100000E+02
	"R-----37"	"C-----32"	0.100000E+01
	"R-----68"	"C-----32"	0.100000E+01
	"R----484"	"C-----32"	0.100000E+01
	"R----674"	"C-----32"	0.100000E+01
	"OBJ.FUNC"	"C-----33"	0.600000E+01
	"R----294"	"C-----33"	0.100000E+01
	"R----443"	"C-----33"	0.100000E+01
	"R----652"	"C-----33"	0.100000E+01
	"R----895"	"C-----33"	0.100000E+01
	"R------1"	"C-----34"	0.100000E+01
	"R----344"	"C-----34"	0.100000E+01
	"R----454"	"C-----34"	0.100000E+01
	"R----799"	"C-----34"	0.100000E+01
	"OBJ.FUNC"	"C-----35"	0.300000E+02
	"R-----43"	"C-----35"	0.100000E+01
	"R-----62"	"C-----35"	0.100000E+01
	"R----491"	"C-----35"	0.100000E+01
	"R----673"	"C-----35"	0.100000E+01
	"OBJ.FUNC"	"C-----36"	0.120000E+02
	"R-----92"	"C-----36"	0.100000E+01
	"R----117"	"C-----36"	0.100000E+01
	"R----535"	"C-----36"	0.100000E+01
	"R----682"	"C-----36"	0.100000E+01
	"R-----62"	"C-----37"	0.100000E+01
	"R----435"	"C-----37"	0.100000E+01
	"R----510"	"C-----37"	0.100000E+01
	"R----884"	"C-----37"	0.100000E+01
	"OBJ.FUNC"	"C-----38"	0.200000E+01
	"R------1"	"C-----38"	0.100000E+01
	"R----232"	"C-----38"	0.100000E+01
	"R----452"	"C-----38"	0.100000E+01
	"R----725"	"C-----38"	0.100000E+01
	"R-----49"	"C-----39"	0.100000E+01
	"R----336"	"C-----39"	0.100000E+01
	"R----495"	"C-----39"	0.100000E+01
	"R----788"	"C-----39"	0.100000E+01
	"OBJ.FUNC"	"C-----40"	0.800000E+01
	"R-----38"	"C-----40"	0.100000E+01
	"R----131"	"C-----40"	0.100000E+01
	"R----485"	"C-----40"	0.100000E+01
	"R----685"	"C-----40"	0.100000E+01
	"OBJ.FUNC"	"C-----41"	0.120000E+02
	"R-----86"	"C-----41"	0.100000E+01
	"R----123"	"C-----41"	0.100000E+01
	"R----529"	"C-----41"	0.100000E+01
	"R----684"	"C-----41"	0.100000E+01
	"R----309"	"C-----42"	-.100000E+01
	"R----310"	"C-----42"	-.100000E+01
	"R----311"	"C-----42"	-.100000E+01
	"R----312"	"C-----42"	-.100000E+01
	"R----313"	"C-----42"	-.100000E+01
	"R----314"	"C-----42"	-.100000E+01
	"R----315"	"C-----42"	-.100000E+01
	"R----657"	"C-----42"	-.100000E+01
	"R----658"	"C-----42"	-.100000E+01
	"R----773"	"C-----42"	-.100000E+01
	"R----774"	"C-----42"	-.100000E+01
	"R----775"	"C-----42"	-.100000E+01
	"R----776"	"C-----42"	-.100000E+01
	"R----777"	"C-----42"	-.100000E+01
	"R----901"	"C-----42"	0.100000E+01
	"R----910"	"C-----42"	0.100000E+01
	"OBJ.FUNC"	"C-----43"	0.120000E+02
	"R-----37"	"C-----43"	0.100000E+01
	"R----404"	"C-----43"	0.100000E+01
	"R----490"	"C-----43"	0.100000E+01
	"R----848"	"C-----43"	0.100000E+01
	"OBJ.FUNC"	"C-----44"	0.200000E+02
	"R-----38"	"C-----44"	0.100000E+01
	"R-----75"	"C-----44"	0.100000E+01
	"R----484"	"C-----44"	0.100000E+01
	"R----675"	"C-----44"	0.100000E+01
	"OBJ.FUNC"	"C-----45"	0.100000E+02
	"R----333"	"C-----45"	0.100000E+01
	"R----364"	"C-----45"	0.100000E+01
	"R----663"	"C-----45"	0.100000E+01
	"R----816"	"C-----45"	0.100000E+01
	"OBJ.FUNC"	"C-----46"	0.100000E+02
	"R----313"	"C-----46"	0.100000E+01
	"R----376"	"C-----46"	0.100000E+01
	"R----657"	"C-----46"	0.100000E+01
	"R----828"	"C-----46"	0.100000E+01
	"OBJ.FUNC"	"C-----47"	0.800000E+01
	"R-----77"	"C-----47"	0.100000E+01
	"R----332"	"C-----47"	0.100000E+01
	"R----520"	"C-----47"	0.100000E+01
	"R----789"	"C-----47"	0.100000E+01
	"OBJ.FUNC"	"C-----48"	0.400000E+02
	"R----220"	"C-----48"	0.100000E+01
	"R----413"	"C-----48"	0.100000E+01
	"R----624"	"C-----48"	0.100000E+01
	"R----858"	"C-----48"	0.100000E+01
	"R-----34"	"C-----49"	0.100000E+01
	"R----327"	"C-----49"	0.100000E+01
	"R----481"	"C-----49"	0.100000E+01
	"R----783"	"C-----49"	0.100000E+01
	"R----123"	"C-----50"	0.100000E+01
	"R----198"	"C-----50"	0.100000E+01
	"R----558"	"C-----50"	0.100000E+01
	"R----711"	"C-----50"	0.100000E+01
	"OBJ.FUNC"	"C-----51"	0.800000E+01
	"R----214"	"C-----51"	0.100000E+01
	"R----307"	"C-----51"	0.100000E+01
	"R----618"	"C-----51"	0.100000E+01
	"R----771"	"C-----51"	0.100000E+01
	"OBJ.FUNC"	"C-----52"	0.400000E+01
	"R-----64"	"C-----52"	0.100000E+01
	"R----337"	"C-----52"	0.100000E+01
	"R----515"	"C-----52"	0.100000E+01
	"R----794"	"C-----52"	0.100000E+01
	"R----130"	"C-----53"	0.100000E+01
	"R----255"	"C-----53"	0.100000E+01
	"R----564"	"C-----53"	0.100000E+01
	"R----739"	"C-----53"	0.100000E+01
	"OBJ.FUNC"	"C-----54"	0.200000E+02
	"R----201"	"C-----54"	0.100000E+01
	"R----432"	"C-----54"	0.100000E+01
	"R----612"	"C-----54"	0.100000E+01
	"R----879"	"C-----54"	0.100000E+01
	"R-----28"	"C-----55"	0.100000E+01
	"R----389"	"C-----55"	0.100000E+01
	"R----475"	"C-----55"	0.100000E+01
	"R----835"	"C-----55"	0.100000E+01
	"R----124"	"C-----56"	0.100000E+01
	"R----205"	"C-----56"	0.100000E+01
	"R----558"	"C-----56"	0.100000E+01
	"R----714"	"C-----56"	0.100000E+01
	"OBJ.FUNC"	"C-----57"	0.100000E+02
	"R----284"	"C-----57"	0.100000E+01
	"R----365"	"C-----57"	0.100000E+01
	"R----649"	"C-----57"	0.100000E+01
	"R----822"	"C-----57"	0.100000E+01
	"OBJ.FUNC"	"C-----58"	0.300000E+02
	"R----334"	"C-----58"	0.100000E+01
	"R----371"	"C-----58"	0.100000E+01
	"R----663"	"C-----58"	0.100000E+01
	"R----822"	"C-----58"	0.100000E+01
	"OBJ.FUNC"	"C-----59"	0.300000E+02
	"R-----22"	"C-----59"	0.100000E+01
	"R-----59"	"C-----59"	0.100000E+01
	"R----470"	"C-----59"	0.100000E+01
	"R----673"	"C-----59"	0.100000E+01
	"OBJ.FUNC"	"C-----60"	0.400000E+01
	"R------5"	"C-----60"	0.100000E+01
	"R----260"	"C-----60"	0.100000E+01
	"R----452"	"C-----60"	0.100000E+01
	"R----741"	"C-----60"	0.100000E+01
	"R----131"	"C-----61"	0.100000E+01
	"R----262"	"C-----61"	0.100000E+01
	"R----564"	"C-----61"	0.100000E+01
	"R----743"	"C-----61"	0.100000E+01
	"OBJ.FUNC"	"C-----62"	0.400000E+02
	"R----271"	"C-----62"	0.100000E+01
	"R----314"	"C-----62"	0.100000E+01
	"R----643"	"C-----62"	0.100000E+01
	"R----777"	"C-----62"	0.100000E+01
	"R-----20"	"C-----63"	0.100000E+01
	"R----325"	"C-----63"	0.100000E+01
	"R----467"	"C-----63"	0.100000E+01
	"R----783"	"C-----63"	0.100000E+01
	"OBJ.FUNC"	"C-----64"	0.200000E+02
	"R----314"	"C-----64"	0.100000E+01
	"R----383"	"C-----64"	0.100000E+01
	"R----657"	"C-----64"	0.100000E+01
	"R----834"	"C-----64"	0.100000E+01
	"OBJ.FUNC"	"C-----65"	0.800000E+01
	"R-----71"	"C-----65"	0.100000E+01
	"R----338"	"C-----65"	0.100000E+01
	"R----521"	"C-----65"	0.100000E+01
	"R----794"	"C-----65"	0.100000E+01
	"OBJ.FUNC"	"C-----66"	0.800000E+01
	"R-----42"	"C-----66"	0.100000E+01
	"R----167"	"C-----66"	0.100000E+01
	"R----485"	"C-----66"	0.100000E+01
	"R----695"	"C-----66"	0.100000E+01
	"R----125"	"C-----67"	0.100000E+01
	"R----212"	"C-----67"	0.100000E+01
	"R----558"	"C-----67"	0.100000E+01
	"R----717"	"C-----67"	0.100000E+01
	"R----146"	"C-----68"	0.100000E+01
	"R----271"	"C-----68"	0.100000E+01
	"R----574"	"C-----68"	0.100000E+01
	"R----747"	"C-----68"	0.100000E+01
	"OBJ.FUNC"	"C-----69"	0.120000E+02
	"R----199"	"C-----69"	0.100000E+01
	"R----298"	"C-----69"	0.100000E+01
	"R----610"	"C-----69"	0.100000E+01
	"R----766"	"C-----69"	0.100000E+01
	"OBJ.FUNC"	"C-----70"	0.800000E+01
	"R-----50"	"C-----70"	0.100000E+01
	"R----231"	"C-----70"	0.100000E+01
	"R----501"	"C-----70"	0.100000E+01
	"R----721"	"C-----70"	0.100000E+01
	"OBJ.FUNC"	"C-----71"	0.120000E+02
	"R-----61"	"C-----71"	0.100000E+01
	"R----148"	"C-----71"	0.100000E+01
	"R----505"	"C-----71"	0.100000E+01
	"R----692"	"C-----71"	0.100000E+01
	"OBJ.FUNC"	"C-----72"	0.200000E+02
	"R----221"	"C-----72"	0.100000E+01
	"R----420"	"C-----72"	0.100000E+01
	"R----624"	"C-----72"	0.100000E+01
	"R----865"	"C-----72"	0.100000E+01
